CORP_KEY|ENTITY_TYPE|CORPORATENAME_NATIVE|RELATIONSHIP_STARTDATE|STATUS|LEGALENTITY_TYPE|SEGMENT|SUBSEGMENT|WEBSITE_ADDRESS|KEYCONTACT_PERSONNAME|PHONECITYCODE|PHONELOCALCODE|PHONECOUNTRYCODE|NOTES|PRINCIPLE_PLACEOPERATION|BUSINESS_GROUP|PRIMARYRM_ID|DATE_OF_INCORPORATION|DATE_OF_COMMENCEMENT|PRIMARY_SERVICE_CENTER|RELATIONSHIP_CREATEDBY|SECTOR|SUBSECTOR|TAXID|ENTITYCLASS|AVERAGE_ANNUALINCOME|SOURCE_OF_FUNDS|GROUP_ID|GROUP_ID_CODE|PARENT_CIF|CUSTOMER_RATING|HEALTH_CODE|RECORD_STATUS|EFFECTIVE_DATE|LINE_OF_ACTIVITY_DESC|CUST_MGR_OPIN|CUST_TYPE_DESC|CUST_STAT_CHG_DATE|TDS_TBL_DESC|CUST_SWIFT_CODE|IS_SWIFT_CODE_OF_BANK|CUSTDEPOSITSINOTHERBANKS|TOTALFUNDBASE|TOTALNONFUNDBASE|ADVANCEASONDATE|CUST_CONST|DOCUMENT_RECEIVED_FLAG|CRNCY_CODE_CORPORATE|TRADE_SERVICES_AVAILED|PRIMARYSOLID|CHRG_DR_FORACID|CHRG_DR_SOL_ID|CUST_CHRG_HISTORY_FLG|TOT_TOD_ALWD_TIMES|SMALL_STR1|SMALL_STR2|SMALL_STR3|SMALL_STR4|SMALL_STR5|SMALL_STR6|SMALL_STR7|SMALL_STR8|SMALL_STR9|SMALL_STR10|MED_STR1|MED_STR2|MED_STR3|MED_STR4|MED_STR5|MED_STR6|MED_STR7|MED_STR8|MED_STR9|MED_STR10|LARGE_STR1|LARGE_STR2|LARGE_STR3|LARGE_STR4|LARGE_STR5|DATE1|DATE2|DATE3|DATE4|DATE5|DATE6|DATE7|DATE8|DATE9|DATE10|NUMBER1|NUMBER2|NUMBER3|NUMBER4|NUMBER5|NUMBER6|NUMBER7|NUMBER8|NUMBER9|NUMBER10|DECIMAL1|DECIMAL2|DECIMAL3|DECIMAL4|DECIMAL5|DECIMAL6|DECIMAL7|DECIMAL9|DECIMAL10|DECIMAL8|CORE_CUST_ID|CIFID|CREATEDBYSYSTEMID|CORPORATENAME_NATIVE1|SHORT_NAME_NATIVE1|OWNERAGENT|PRIMARYRMLOGIN_ID|SECONDARYRMLOGIN_ID|TERTIARYRMLOGIN_ID|ACCESSOWNERGROUP|ACCESSOWNERSEGMENT|ACCESSOWNERBC|ACCESSOWNERAGENT|ACCESSASSIGNEEAGENT|PRIMARYPARENTCOMPANY|COUNTRYOFPRINCIPALOPERATION|PARENTCIF_ID|CHARGELEVELCODE|COUNTRYOFORIGIN|COUNTRYOFINCORPORATION|INTUSERFIELD1|INTUSERFIELD2|INTUSERFIELD3|INTUSERFIELD4|INTUSERFIELD5|STRUSERFIELD1|STRUSERFIELD2|STRUSERFIELD3|STRUSERFIELD4|STRUSERFIELD5|STRUSERFIELD6|STRUSERFIELD7|STRUSERFIELD8|STRUSERFIELD9|STRUSERFIELD10|STRUSERFIELD11|STRUSERFIELD12|STRUSERFIELD13|STRUSERFIELD14|STRUSERFIELD15|STRUSERFIELD16|STRUSERFIELD17|STRUSERFIELD18|STRUSERFIELD19|STRUSERFIELD20|STRUSERFIELD21|STRUSERFIELD22|STRUSERFIELD23|STRUSERFIELD24|STRUSERFIELD25|STRUSERFIELD26|STRUSERFIELD27|STRUSERFIELD28|STRUSERFIELD29|STRUSERFIELD30|DATEUSERFIELD1|DATEUSERFIELD2|DATEUSERFIELD3|DATEUSERFIELD4|DATEUSERFIELD5|NATIVELANGCODE|CUST_HLTH|LASTSUBMITTEDDATE|RISK_PROFILE_SCORE|RISK_PROFILE_EXPIRY_DATE|OUTSTANDING_MORTAGE|CORPORATE_NAME|SHORT_NAME|SHORT_NAME_NATIVE|REGISTRATION_NUMBER|CHANNELSACCESSED|ZIP|BACKENDID|DELINQUENCY_FLAG|SUSPEND_FLAG|SUSPEND_NOTES|SUSPEND_REASON|BLACKLIST_FLAG|BLACKLIST_NOTES|BLACKLIST_REASON|NEGATIVE_FLAG|NEGATIVE_NOTES|NEGATIVE_REASON|DSAID|CUSTASSET_CLASSIFICATION|CLASSIFIED_ON|CUST_CREATION_MODE|INCREMENTALDATEUPDATE|LANG_CODE|TDS_CUST_ID|OTHERLIMITS|CORE_INTROD_CUST_ID|INTROD_NAME|INTROD_STAT_CODE|ENTITY_STAGE|ENTITY_STEP_STATUS|EMAIL2|CUST_GRP|CUST_CONST_CODE|CUSTASSET_CLSFTION_CODE|LEGALENTITY_TYPE_CODE|REGION_CODE|PRIORITY_CODE|BUSINESS_TYPE_CODE|RELATIONSHIP_TYPE_CODE|CRNCY_CODE|STR1|STR2|STR3|STR4|STR5|STR6|STR7|STR8|STR9|STR10|STR11|STR12|STR13|STR14|STR15|AMOUNT1|AMOUNT2|AMOUNT3|AMOUNT4|AMOUNT5|INT1|INT2|INT3|INT4|INT5|FLAG1|FLAG2|FLAG3|FLAG4|FLAG5|MLUSERFIELD1|MLUSERFIELD2|MLUSERFIELD3|MLUSERFIELD4|MLUSERFIELD5|MLUSERFIELD6|MLUSERFIELD7|MLUSERFIELD8|MLUSERFIELD9|MLUSERFIELD10|UNIQUEGROUPFLAG|BANK_ID|ZAKAT_DEDUCTION|ASSET_CLASSIFICATION|CUSTOMER_LEVEL_PROVISIONING|ISLAMIC_BANKING_CUSTOMER|PREFERREDCALENDAR|IDTYPEC1|IDTYPEC2|IDTYPEC3|IDTYPEC4|IDTYPEC5|IDTYPEC6|IDTYPEC7|IDTYPEC8|IDTYPEC9|IDTYPEC10|CORPORATE_NAME_ALT1|SHORT_NAME_ALT1|KEYCONTACT_PERSONNAME_ALT1|PARENT_CIF_ALT1|BOCREATEDBYLOGINID|SUBMITFORKYC|KYC_REVIEWDATE|KYC_DATE|RISKRATING|FOREIGNACCTAXREPORTINGREQ|FOREIGNTAXREPORTINGCOUNTRY|FOREIGNTAXREPORTINGSTATUS|LASTFOREIGNTAXREVIEWDATE|NEXTFOREIGNTAXREVIEWDATE|FATCAREMARKS|MLUSERFIELD11|MLUSERFIELD12|MLUSERFIELD13|MLUSERFIELD14|MLUSERFIELD15|MLUSERFIELD16|MLUSERFIELD17|MLUSERFIELD18|MLUSERFIELD19|INT6|INT7|DATE6_1|DATE7_1|DATE8_1|DATE9_1|DATE10_1
C000105628|CUSTOMER|V3S#N 9&NSTR!9T3&N|12-Jun-2008|NORMAL|CORPORATE|LOW|LOW||TANKA KUMAR SHRESTHA|520151||977|Remarks: /Telephone2:9851081368|NEPAL|DEF_BUS_GROUP||01-01-1900||2008/06/12 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:0|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|004|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||V3S#N 9&NSTR!9T3&N|V3S#N 9&NSTR!9T3&N||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||2073/12/15 00:00:00.000000000||V3S#N 9&NSTR!9T3&N|V3S#N 9&NS|V3S#N 9&NSTR!9T3&N|300089820|||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||PRABIN||||||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00105628||||||||||||||||||||||||||||||||||||||||
C000105647|CUSTOMER|1#0# 3NT7RN#T3&N#0 PVT. 0T8.|02-Jun-2014|NORMAL|CORPORATE|LOW|LOW||STAMP|520344,520868||977|Remarks: /Telephone2:9851006950|NEPAL|DEF_BUS_GROUP||01-01-1900||2014/06/02 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:301514536|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|004|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||1#0# 3NT7RN#T3&N#0 PVT. 0T8.|1#0# 3NT7RN#T3&N#0 PVT. 0T8.||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||2014/06/02 00:00:00.000000000||1#0# 3NT7RN#T3&N#0 PVT. 0T8.|1#0# 3NT7R|1#0# 3NT7RN#T3&N#0 PVT. 0T8.|26315/060/61|||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||0010009015911||||kalasystem@hotmail.com||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00105647||||||||||||||||||||||||||||||||||||||||
C000105650|CUSTOMER|9P M7M&R3#0 78.6&!N8#T3&N|04-Dec-2009|NORMAL|CORPORATE|LOW|LOW|||4270641||977|Remarks: /Telephone2:9841239915|NEPAL|DEF_BUS_GROUP||01-01-1900||2009/12/04 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:0|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|004|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||9P M7M&R3#0 78.6&!N8#T3&N|9P M7M&R3#0 78.6&!N8#T3&N||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||2016/12/07 00:00:00.000000000||9P M7M&R3#0 78.6&!N8#T3&N|9P M7M&R3#|9P M7M&R3#0 78.6&!N8#T3&N|302735820|||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||MOHAN||||SOCIALSERVICES@CPMET.COM.NP||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00105650||||||||||||||||||||||||||||||||||||||||
C000105681|CUSTOMER|@34#N3 TR#87RS PVT. 0T8.|24-Jun-2008|NORMAL|CORPORATE|LOW|LOW||SHESH KANTA KADEL|016-208274||977|Remarks: /Telephone2:9851081740|NEPAL|DEF_BUS_GROUP||01-01-1900||2008/06/24 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:0|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|004|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||@34#N3 TR#87RS PVT. 0T8.|@34#N3 TR#87RS PVT. 0T8.||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||2016/12/07 00:00:00.000000000||@34#N3 TR#87RS PVT. 0T8.|@34#N3 TR#|@34#N3 TR#87RS PVT. 0T8.||||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||MANOJ||||9851101784||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00105681||||||||||||||||||||||||||||||||||||||||
C000105726|CUSTOMER|6#3T4 6&!N8#T3&N N7P#0|04-Dec-2009|NORMAL|CORPORATE|LOW|LOW||MAN BAHADUR TAMANG|520497||977|Remarks: /Telephone2:9841280576|NEPAL|DEF_BUS_GROUP||01-01-1900||2009/12/04 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:0|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|004|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||6#3T4 6&!N8#T3&N N7P#0|6#3T4 6&!N8#T3&N N7P#0||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||2013/04/07 00:00:00.000000000||6#3T4 6&!N8#T3&N N7P#0|6#3T4 6&!N|6#3T4 6&!N8#T3&N N7P#0|552(062/063), DHADIN|||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||MKT||||bcsndhading@yahoo.com||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00105726||||||||||||||||||||||||||||||||||||||||
C000105770|CUSTOMER|67PS N7P#0|04-Dec-2009|NORMAL|CORPORATE|LOW|LOW||STAMP|010-692095||977|Remarks: /Telephone2:9841340125|NEPAL|DEF_BUS_GROUP||01-01-1900||2009/12/04 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:0|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|004|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||67PS N7P#0|67PS N7P#0||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||2016/07/13 00:00:00.000000000||67PS N7P#0|67PS N7P#0|67PS N7P#0||||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||MKT||||||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00105770||||||||||||||||||||||||||||||||||||||||
C000105776|CUSTOMER|R#83& 84#83N5 106 M4Z|30-Jul-2008|NORMAL|CORPORATE|LOW|LOW||RAJARAM SHARMA|010-520960||977||NEPAL|DEF_BUS_GROUP||01-01-1900||2008/07/30 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:0|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|004|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||R#83& 84#83N5 106 M4Z|R#83& 84#83N5 106 M4Z||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||||R#83& 84#83N5 106 M4Z|R#83& 84#8|R#83& 84#83N5 106 M4Z|302385762|||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||RAMMANI||||||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00105776||||||||||||||||||||||||||||||||||||||||
C000105789|CUSTOMER|R#1T#1#03 R&8# 84!N5#|18-Jul-2008|NORMAL|CORPORATE|LOW|LOW|||016-205139||977|Remarks: /Telephone2:9851070139|NEPAL|DEF_BUS_GROUP||01-01-1900||2008/07/18 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:0|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|004|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||R#1T#1#03 R&8# 84!N5#|R#1T#1#03 R&8# 84!N5#||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||2016/07/13 00:00:00.000000000||R#1T#1#03 R&8# 84!N5#|R#1T#1#03|R#1T#1#03 R&8# 84!N5#||||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||MANOJ||||||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00105789||||||||||||||||||||||||||||||||||||||||
C000105805|CUSTOMER|84#83N5 9&M. 7Y7 97NT7R|22-Jul-2008|NORMAL|CORPORATE|LOW|LOW|||010-520413||977|Remarks: /Telephone2:9841526557|NEPAL|DEF_BUS_GROUP||01-01-1900||2008/07/22 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:0|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|004|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||84#83N5 9&M. 7Y7 97NT7R|84#83N5 9&M. 7Y7 97NT7R||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||2013/07/01 00:00:00.000000000||84#83N5 9&M. 7Y7 97NT7R|84#83N5 9&|84#83N5 9&M. 7Y7 97NT7R||||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||MANOJ||||||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00105805||||||||||||||||||||||||||||||||||||||||
C000105807|CUSTOMER|R#83& 8.P.P. R#4#T 1&S4|04-Dec-2009|NORMAL|CORPORATE|LOW|LOW||SHANTA BIKRAM BANIYA|||977|Remarks: /Telephone2:9841521750|NEPAL|DEF_BUS_GROUP||01-01-1900||2009/12/04 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:0|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|004|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||R#83& 8.P.P. R#4#T 1&S4|R#83& 8.P.P. R#4#T 1&S4||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||2016/07/13 00:00:00.000000000||R#83& 8.P.P. R#4#T 1&S4|R#83& 8.P.|R#83& 8.P.P. R#4#T 1&S4|302385762|||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||MKT||||||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00105807||||||||||||||||||||||||||||||||||||||||
C000105819|CUSTOMER|M#28&R 1#0Y#N1#R3 1&S4|04-Dec-2009|NORMAL|CORPORATE|LOW|LOW||KHINA MAYA/ GITA/ SHIBA|010-520573||977|Remarks: /Telephone2:9841607025|NEPAL|DEF_BUS_GROUP||01-01-1900||2009/12/04 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:0|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|004|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||M#28&R 1#0Y#N1#R3 1&S4|M#28&R 1#0Y#N1#R3 1&S4||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||2016/07/13 00:00:00.000000000||M#28&R 1#0Y#N1#R3 1&S4|M#28&R 1#0|M#28&R 1#0Y#N1#R3 1&S4||||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||MKT||||||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00105819||||||||||||||||||||||||||||||||||||||||
C000105842|CUSTOMER|24#R0#N5 !TT4#N S. 17N8R#|04-Dec-2009|NORMAL|CORPORATE|LOW|LOW|||||977|Remarks: /Telephone2:9841667081|NEPAL|DEF_BUS_GROUP||01-01-1900||2009/12/04 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:0|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|004|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||24#R0#N5 !TT4#N S. 17N8R#|24#R0#N5 !TT4#N S. 17N8R#||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||2016/07/13 00:00:00.000000000||24#R0#N5 !TT4#N S. 17N8R#|24#R0#N5 !|24#R0#N5 !TT4#N S. 17N8R#|16823,|||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||MKT||||||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00105842||||||||||||||||||||||||||||||||||||||||
C000105856|CUSTOMER|5R#M3N Y#T#Y#T 9&. 0T8.|04-Dec-2009|NORMAL|CORPORATE|LOW|LOW||SEAL|010-520344||977||NEPAL|DEF_BUS_GROUP||01-01-1900||2009/12/04 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:0|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|004|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||5R#M3N Y#T#Y#T 9&. 0T8.|5R#M3N Y#T#Y#T 9&. 0T8.||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||2016/07/13 00:00:00.000000000||5R#M3N Y#T#Y#T 9&. 0T8.|5R#M3N Y#T|5R#M3N Y#T#Y#T 9&. 0T8.|302971440|||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||MKT||||||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00105856||||||||||||||||||||||||||||||||||||||||
C000105860|CUSTOMER|S!N5#@4# #9#87MY P6|04-Dec-2009|NORMAL|CORPORATE|LOW|LOW||SEAL|520110/520194||977||NEPAL|DEF_BUS_GROUP||01-01-1900||2009/12/04 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:0|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|004|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||S!N5#@4# #9#87MY P6|S!N5#@4# #9#87MY P6||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||2016/07/13 00:00:00.000000000||S!N5#@4# #9#87MY P6|S!N5#@4# #|S!N5#@4# #9#87MY P6|35094/061/62|||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||RAMMANI||||||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00105860||||||||||||||||||||||||||||||||||||||||
C000105871|CUSTOMER|S4R77 R#84#1R3S4N# M#N83R|10-Aug-2008|NORMAL|CORPORATE|LOW|LOW|||520422/520557||977||NEPAL|DEF_BUS_GROUP||01-01-1900||2008/08/10 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:0|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|004|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||S4R77 R#84# 1R3S4N# M#N83R|S4R77 R#84# 1R3S4N# M#N83R||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||2016/07/13 00:00:00.000000000||S4R77 R#84# 1R3S4N# M#N83R|S4R77 R#84|S4R77 R#84# 1R3S4N# M#N83R|469, DHADING|||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||PRABIN||||||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00105871||||||||||||||||||||||||||||||||||||||||
C000105872|CUSTOMER|889-79W 6!N8|04-Dec-2009|NORMAL|CORPORATE|LOW|LOW||KRISHNA BAHADUR PATHAK -C|010-520144||977||NEPAL|DEF_BUS_GROUP||01-01-1900||2009/12/04 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:0|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|004|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||889-79W 6!N8|889-79W 6!N8||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||2016/07/13 00:00:00.000000000||889-79W 6!N8|889-79W 6!|889-79W 6!N8|341/056, DHADING|||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||MKT||||info@ddcdhading.gov.np||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00105872||||||||||||||||||||||||||||||||||||||||
C000105970|CUSTOMER|2W#0#M!143 9&NSTR!9T3&N|04-Dec-2009|NORMAL|CORPORATE|LOW|LOW||SEAL|520408||977|Remarks: /Telephone2:9851120105|NEPAL|DEF_BUS_GROUP||01-01-1900||2009/12/04 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:0|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|004|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||2W#0#M!143 9&NSTR!9T3&N|2W#0#M!143 9&NSTR!9T3&N||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||||2W#0#M!143 9&NSTR!9T3&N|2W#0#M!143|2W#0#M!143 9&NSTR!9T3&N|500144192|||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||MKT||||010-520635 THAN||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00105970||||||||||||||||||||||||||||||||||||||||
