CORP_KEY|ENTITY_TYPE|CORPORATENAME_NATIVE|RELATIONSHIP_STARTDATE|STATUS|LEGALENTITY_TYPE|SEGMENT|SUBSEGMENT|WEBSITE_ADDRESS|KEYCONTACT_PERSONNAME|PHONECITYCODE|PHONELOCALCODE|PHONECOUNTRYCODE|NOTES|PRINCIPLE_PLACEOPERATION|BUSINESS_GROUP|PRIMARYRM_ID|DATE_OF_INCORPORATION|DATE_OF_COMMENCEMENT|PRIMARY_SERVICE_CENTER|RELATIONSHIP_CREATEDBY|SECTOR|SUBSECTOR|TAXID|ENTITYCLASS|AVERAGE_ANNUALINCOME|SOURCE_OF_FUNDS|GROUP_ID|GROUP_ID_CODE|PARENT_CIF|CUSTOMER_RATING|HEALTH_CODE|RECORD_STATUS|EFFECTIVE_DATE|LINE_OF_ACTIVITY_DESC|CUST_MGR_OPIN|CUST_TYPE_DESC|CUST_STAT_CHG_DATE|TDS_TBL_DESC|CUST_SWIFT_CODE|IS_SWIFT_CODE_OF_BANK|CUSTDEPOSITSINOTHERBANKS|TOTALFUNDBASE|TOTALNONFUNDBASE|ADVANCEASONDATE|CUST_CONST|DOCUMENT_RECEIVED_FLAG|CRNCY_CODE_CORPORATE|TRADE_SERVICES_AVAILED|PRIMARYSOLID|CHRG_DR_FORACID|CHRG_DR_SOL_ID|CUST_CHRG_HISTORY_FLG|TOT_TOD_ALWD_TIMES|SMALL_STR1|SMALL_STR2|SMALL_STR3|SMALL_STR4|SMALL_STR5|SMALL_STR6|SMALL_STR7|SMALL_STR8|SMALL_STR9|SMALL_STR10|MED_STR1|MED_STR2|MED_STR3|MED_STR4|MED_STR5|MED_STR6|MED_STR7|MED_STR8|MED_STR9|MED_STR10|LARGE_STR1|LARGE_STR2|LARGE_STR3|LARGE_STR4|LARGE_STR5|DATE1|DATE2|DATE3|DATE4|DATE5|DATE6|DATE7|DATE8|DATE9|DATE10|NUMBER1|NUMBER2|NUMBER3|NUMBER4|NUMBER5|NUMBER6|NUMBER7|NUMBER8|NUMBER9|NUMBER10|DECIMAL1|DECIMAL2|DECIMAL3|DECIMAL4|DECIMAL5|DECIMAL6|DECIMAL7|DECIMAL9|DECIMAL10|DECIMAL8|CORE_CUST_ID|CIFID|CREATEDBYSYSTEMID|CORPORATENAME_NATIVE1|SHORT_NAME_NATIVE1|OWNERAGENT|PRIMARYRMLOGIN_ID|SECONDARYRMLOGIN_ID|TERTIARYRMLOGIN_ID|ACCESSOWNERGROUP|ACCESSOWNERSEGMENT|ACCESSOWNERBC|ACCESSOWNERAGENT|ACCESSASSIGNEEAGENT|PRIMARYPARENTCOMPANY|COUNTRYOFPRINCIPALOPERATION|PARENTCIF_ID|CHARGELEVELCODE|COUNTRYOFORIGIN|COUNTRYOFINCORPORATION|INTUSERFIELD1|INTUSERFIELD2|INTUSERFIELD3|INTUSERFIELD4|INTUSERFIELD5|STRUSERFIELD1|STRUSERFIELD2|STRUSERFIELD3|STRUSERFIELD4|STRUSERFIELD5|STRUSERFIELD6|STRUSERFIELD7|STRUSERFIELD8|STRUSERFIELD9|STRUSERFIELD10|STRUSERFIELD11|STRUSERFIELD12|STRUSERFIELD13|STRUSERFIELD14|STRUSERFIELD15|STRUSERFIELD16|STRUSERFIELD17|STRUSERFIELD18|STRUSERFIELD19|STRUSERFIELD20|STRUSERFIELD21|STRUSERFIELD22|STRUSERFIELD23|STRUSERFIELD24|STRUSERFIELD25|STRUSERFIELD26|STRUSERFIELD27|STRUSERFIELD28|STRUSERFIELD29|STRUSERFIELD30|DATEUSERFIELD1|DATEUSERFIELD2|DATEUSERFIELD3|DATEUSERFIELD4|DATEUSERFIELD5|NATIVELANGCODE|CUST_HLTH|LASTSUBMITTEDDATE|RISK_PROFILE_SCORE|RISK_PROFILE_EXPIRY_DATE|OUTSTANDING_MORTAGE|CORPORATE_NAME|SHORT_NAME|SHORT_NAME_NATIVE|REGISTRATION_NUMBER|CHANNELSACCESSED|ZIP|BACKENDID|DELINQUENCY_FLAG|SUSPEND_FLAG|SUSPEND_NOTES|SUSPEND_REASON|BLACKLIST_FLAG|BLACKLIST_NOTES|BLACKLIST_REASON|NEGATIVE_FLAG|NEGATIVE_NOTES|NEGATIVE_REASON|DSAID|CUSTASSET_CLASSIFICATION|CLASSIFIED_ON|CUST_CREATION_MODE|INCREMENTALDATEUPDATE|LANG_CODE|TDS_CUST_ID|OTHERLIMITS|CORE_INTROD_CUST_ID|INTROD_NAME|INTROD_STAT_CODE|ENTITY_STAGE|ENTITY_STEP_STATUS|EMAIL2|CUST_GRP|CUST_CONST_CODE|CUSTASSET_CLSFTION_CODE|LEGALENTITY_TYPE_CODE|REGION_CODE|PRIORITY_CODE|BUSINESS_TYPE_CODE|RELATIONSHIP_TYPE_CODE|CRNCY_CODE|STR1|STR2|STR3|STR4|STR5|STR6|STR7|STR8|STR9|STR10|STR11|STR12|STR13|STR14|STR15|AMOUNT1|AMOUNT2|AMOUNT3|AMOUNT4|AMOUNT5|INT1|INT2|INT3|INT4|INT5|FLAG1|FLAG2|FLAG3|FLAG4|FLAG5|MLUSERFIELD1|MLUSERFIELD2|MLUSERFIELD3|MLUSERFIELD4|MLUSERFIELD5|MLUSERFIELD6|MLUSERFIELD7|MLUSERFIELD8|MLUSERFIELD9|MLUSERFIELD10|UNIQUEGROUPFLAG|BANK_ID|ZAKAT_DEDUCTION|ASSET_CLASSIFICATION|CUSTOMER_LEVEL_PROVISIONING|ISLAMIC_BANKING_CUSTOMER|PREFERREDCALENDAR|IDTYPEC1|IDTYPEC2|IDTYPEC3|IDTYPEC4|IDTYPEC5|IDTYPEC6|IDTYPEC7|IDTYPEC8|IDTYPEC9|IDTYPEC10|CORPORATE_NAME_ALT1|SHORT_NAME_ALT1|KEYCONTACT_PERSONNAME_ALT1|PARENT_CIF_ALT1|BOCREATEDBYLOGINID|SUBMITFORKYC|KYC_REVIEWDATE|KYC_DATE|RISKRATING|FOREIGNACCTAXREPORTINGREQ|FOREIGNTAXREPORTINGCOUNTRY|FOREIGNTAXREPORTINGSTATUS|LASTFOREIGNTAXREVIEWDATE|NEXTFOREIGNTAXREVIEWDATE|FATCAREMARKS|MLUSERFIELD11|MLUSERFIELD12|MLUSERFIELD13|MLUSERFIELD14|MLUSERFIELD15|MLUSERFIELD16|MLUSERFIELD17|MLUSERFIELD18|MLUSERFIELD19|INT6|INT7|DATE6_1|DATE7_1|DATE8_1|DATE9_1|DATE10_1
C000001945|CUSTOMER|N7P#0 M#R#T4&N PVT. 0T8.|28-Oct-2007|NORMAL|CORPORATE|LOW|LOW|||2323111,2323113|,2323115|977||NEPAL|DEF_BUS_GROUP||01-01-1900||2007/10/28 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:302442999|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|001|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||N7P#0 M#R#T4&N PVT. 0T8.|N7P#0 M#R#T4&N PVT. 0T8.||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||2016/09/14 00:00:00.000000000||N7P#0 M#R#T4&N PVT. 0T8.|N7P#0 M#R#|N7P#0 M#R#T4&N PVT. 0T8.|42219/069/064|||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||SANTOSH||||||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00001945||||||||||||||||||||||||||||||||||||||||
C000001960|CUSTOMER|1!S47S4W&R 3MP7X|21-Nov-2006|NORMAL|CORPORATE|LOW|LOW||JHANKAR MULTIPLE CONCERN|||977|Remarks: /Telephone2:9851082537|NEPAL|DEF_BUS_GROUP||01-01-1900||2006/11/21 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:0|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|001|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||1!S47S4W&R 3MP7X|1!S47S4W&R 3MP7X||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||2016/09/14 00:00:00.000000000||1!S47S4W&R 3MP7X|1!S47S4W&R|1!S47S4W&R 3MP7X|70895/062/63|||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||SANTOSH||||||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00001960||||||||||||||||||||||||||||||||||||||||
C000001961|CUSTOMER|@3R#T1#03 TR#83N5 PVT.0T8|21-Nov-2006|NORMAL|CORPORATE|LOW|LOW||KESHAB KARKI|4497821,4265164||977|Remarks: /Telephone2:9851018363|NEPAL|DEF_BUS_GROUP||01-01-1900||2006/11/21 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:302408911|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|001|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||@3R#T1#03 TR#83N5 PVT.0T8.|@3R#T1#03 TR#83N5 PVT.0T8.||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||2016/09/14 00:00:00.000000000||@3R#T1#03 TR#83N5 PVT.0T8.|@3R#T1#03|@3R#T1#03 TR#83N5 PVT.0T8.|42225/063-64|||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||SANTOSH||||||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00001961||||||||||||||||||||||||||||||||||||||||
C000001980|CUSTOMER|5&M# 87V3 T7# 7ST#T7 (P)|28-Nov-2006|NORMAL|CORPORATE|LOW|LOW||maharjan traders|4370369||977|Remarks: /Telephone2:9851024282|NEPAL|DEF_BUS_GROUP||01-01-1900||2006/11/28 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:0|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|001|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||5&M# 87V3 T7# 7ST#T7 (P) 0T8|5&M# 87V3 T7# 7ST#T7 (P) 0T8||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||2016/12/27 00:00:00.000000000||5&M# 87V3 T7# 7ST#T7 (P) 0T8|5&M# 87V3|5&M# 87V3 T7# 7ST#T7 (P) 0T8|12616/056|||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||BADRI||||||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00001980||||||||||||||||||||||||||||||||||||||||
C000001990|CUSTOMER|T3R!P#T3 Q!#03TY 7M@R&387|04-Dec-2006|NORMAL|CORPORATE|LOW|LOW||UDHAV, YADAV, KALPANA|||977|Remarks: /Telephone2:9841279157|NEPAL|DEF_BUS_GROUP||01-01-1900||2006/12/04 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:302400801|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|001|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||T3R!P#T3 Q!#03TY 7M@R&387RY PVT.0T8|T3R!P#T3 Q!#03TY 7M@R&387RY PVT.0T8||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||2017/01/02 00:00:00.000000000||T3R!P#T3 Q!#03TY 7M@R&387RY PVT.0T8|T3R!P#T3 Q|T3R!P#T3 Q!#03TY 7M@R&387RY PVT.0T8|41000/063/064|||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||SELF||||9849115624||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00001990||||||||||||||||||||||||||||||||||||||||
C000002007|CUSTOMER|2#N# 4#094#0 W7710Y|04-Dec-2009|NORMAL|CORPORATE|LOW|LOW|||4354651, 422809|8|977|Remarks: /Telephone2:9851056259|NEPAL|DEF_BUS_GROUP||01-01-1900||2009/12/04 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:0|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|001|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||2#N# 4#094#0 W7710Y|2#N# 4#094#0 W7710Y||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||2016/12/28 00:00:00.000000000||2#N# 4#094#0 W7710Y|2#N# 4#094|2#N# 4#094#0 W7710Y|176/057/058|||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||SANTOSH||||halchalnews2004@yahoo.com||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00002007||||||||||||||||||||||||||||||||||||||||
C000002008|CUSTOMER|2#N#13 & V32#Y# PVT. 0T8|07-Dec-2006|NORMAL|CORPORATE|LOW|LOW||JANAKI & VIJAYA PVT. LTD|4484704||977|Remarks: /Telephone2:9851022531|NEPAL|DEF_BUS_GROUP||01-01-1900||2006/12/07 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:302403112|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|001|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||2#N#13 & V32#Y# PVT. 0T8|2#N#13 & V32#Y# PVT. 0T8||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||2016/12/28 00:00:00.000000000||2#N#13 & V32#Y# PVT. 0T8|2#N#13 & V|2#N#13 & V32#Y# PVT. 0T8|41455/063/064|||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||SELF||||||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00002008||||||||||||||||||||||||||||||||||||||||
C000002010|CUSTOMER|1#M#0# 87V3 7NT7RPR3S7S|10-Dec-2006|NORMAL|CORPORATE|LOW|LOW||KAMALA DEVI ENTERPRISES|016215063, 4239|823|977|Remarks: /Telephone2:9851037570|NEPAL|DEF_BUS_GROUP||01-01-1900||2006/12/10 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:0|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|001|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||1#M#0# 87V3 7NT7RPR3S7S|1#M#0# 87V3 7NT7RPR3S7S||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||2016/12/27 00:00:00.000000000||1#M#0# 87V3 7NT7RPR3S7S|1#M#0# 87V|1#M#0# 87V3 7NT7RPR3S7S|67670/061/62|||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||SANTOSH||||||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00002010||||||||||||||||||||||||||||||||||||||||
C000002025|CUSTOMER|P4!01!M#R3 M#4#T& M.T|03-Dec-2009|NORMAL|CORPORATE|LOW|LOW||STAMP|4474206||977|Remarks: /Telephone2:9801040391|NEPAL|DEF_BUS_GROUP||01-01-1900||2009/12/03 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:0|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|001|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||P4!01!M#R3 M#4#T& M.T|P4!01!M#R3 M#4#T& M.T||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||2016/12/29 00:00:00.000000000||P4!01!M#R3 M#4#T& M.T|P4!01!M#R3|P4!01!M#R3 M#4#T& M.T|35/2061/062|||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||||||phulkumari trust@hotmail.com||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00002025||||||||||||||||||||||||||||||||||||||||
C000002059|CUSTOMER|N#W# N7P#0 S#V & 7MP. 87V|21-Dec-2006|NORMAL|CORPORATE|LOW|LOW||UMESH K.C|4424375,01-4259|092|977|Remarks: /Telephone2:01-4260192|NEPAL|DEF_BUS_GROUP||01-01-1900||2006/12/21 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:301445953|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|001|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||N#W# N7P#0 S#V & 7MP. 87V. 9. 9 0T8|N#W# N7P#0 S#V & 7MP. 87V. 9. 9 0T8||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||2016/12/28 00:00:00.000000000||N#W# N7P#0 S#V & 7MP. 87V. 9. 9 0T8|N#W# N7P#0|N#W# N7P#0 S#V & 7MP. 87V. 9. 9 0T8|455/053|||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||SELF||||||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00002059||||||||||||||||||||||||||||||||||||||||
C000002094|CUSTOMER|@#NS@#R3 90!@|03-Dec-2009|NORMAL|CORPORATE|LOW|LOW||STAMP|4375265||977|Remarks: /Telephone2:9851043342|NEPAL|DEF_BUS_GROUP||01-01-1900||2009/12/03 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:0|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|001|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||@#NS@#R3 90!@|@#NS@#R3 90!@||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||2016/12/21 00:00:00.000000000||@#NS@#R3 90!@|@#NS@#R3 9|@#NS@#R3 90!@|136G|||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||PUJITA||||||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00002094||||||||||||||||||||||||||||||||||||||||
C000002095|CUSTOMER|5&S#31!N8# &30 83STR3@!T#|03-Jan-2007|NORMAL|CORPORATE|LOW|LOW||GOSAIKUNDA OIL STAMP|057-520071, 057|522434|977|Remarks: /Telephone2:9851038003|NEPAL|DEF_BUS_GROUP||01-01-1900||2007/01/03 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:300140226|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|001|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||5&S#31!N8# &30 83STR3@!T#RS|5&S#31!N8# &30 83STR3@!T#RS||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||2016/12/27 00:00:00.000000000||5&S#31!N8# &30 83STR3@!T#RS|5&S#31!N8#|5&S#31!N8# &30 83STR3@!T#RS|15082|||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||CREDIT||||057522434surendra||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00002095||||||||||||||||||||||||||||||||||||||||
C000002097|CUSTOMER|N.7.6.7. 2 (@#T#@#R#N S#R|03-Dec-2009|NORMAL|CORPORATE|LOW|LOW||COMPANY STAMP|5153245/5153342|,5153533|977|Remarks: /Telephone2:9841287738|NEPAL|DEF_BUS_GROUP||01-01-1900||2009/12/03 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:500014473|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|001|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||N.7.6.7. 2 (@#T#@#R#N S#R&1#R 1&S4)|N.7.6.7. 2 (@#T#@#R#N S#R&1#R 1&S4)||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||2016/12/29 00:00:00.000000000||N.7.6.7. 2 (@#T#@#R#N S#R&1#R 1&S4)|N.7.6.7. 2|N.7.6.7. 2 (@#T#@#R#N S#R&1#R 1&S4)|36/047/048|||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||SELF||||nefej@mos.com.np||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00002097||||||||||||||||||||||||||||||||||||||||
C000002131|CUSTOMER|R!R#0 M39.63N.87V.9.0T8|15-Jan-2007|NORMAL|CORPORATE|LOW|LOW||PRITHA BAHADUR THAPA (B)|4268019/4268019||977|Remarks: /Telephone2:.|NEPAL|DEF_BUS_GROUP||01-01-1900||2007/01/15 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:0|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|001|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||R!R#0 M39.63N.87V.9.0T8|R!R#0 M39.63N.87V.9.0T8||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||2012/09/25 00:00:00.000000000||R!R#0 M39.63N.87V.9.0T8|R!R#0 M39.|R!R#0 M39.63N.87V.9.0T8||||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||CHAND||||rmdc@wlink.com.np||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00002131||||||||||||||||||||||||||||||||||||||||
C000002140|CUSTOMER|SMR3T3 PR3NT3N5 PR7SS|18-Jan-2007|NORMAL|CORPORATE|LOW|LOW||STAMP OF SMRITI|4115505, 411562|6|977|Remarks: /Telephone2:9851075147|NEPAL|DEF_BUS_GROUP||01-01-1900||2007/01/18 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:300201783|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|001|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||SMR3T3 PR3NT3N5 PR7SS|SMR3T3 PR3NT3N5 PR7SS||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||2017/02/26 00:00:00.000000000||SMR3T3 PR3NT3N5 PR7SS|SMR3T3 PR3|SMR3T3 PR3NT3N5 PR7SS|2366/567|||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||CREDIT||||||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00002140||||||||||||||||||||||||||||||||||||||||
C000002143|CUSTOMER|S3884#RT4# 3NS!R#N97 03M3|22-Jan-2007|NORMAL|CORPORATE|MEDIUM|MEDIUM|||4257766, 425454|7|977|Remarks: /Telephone2:9851010848|NEPAL|DEF_BUS_GROUP||01-01-1900||2007/01/22 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:302214848|DEF_CLASS|000|BUSINESS||||MR Medium||||||||||N|||||||NPR|Y|001|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||S3884#RT4# 3NS!R#N97 03M3T78|S3884#RT4# 3NS!R#N97 03M3T78||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||2017/01/01 00:00:00.000000000||S3884#RT4# 3NS!R#N97 03M3T78|S3884#RT4#|S3884#RT4# 3NS!R#N97 03M3T78||||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||SELF||||silnpj@gmail.com||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00002143||||||||||||||||||||||||||||||||||||||||
