CORP_KEY|ENTITY_TYPE|CORPORATENAME_NATIVE|RELATIONSHIP_STARTDATE|STATUS|LEGALENTITY_TYPE|SEGMENT|SUBSEGMENT|WEBSITE_ADDRESS|KEYCONTACT_PERSONNAME|PHONECITYCODE|PHONELOCALCODE|PHONECOUNTRYCODE|NOTES|PRINCIPLE_PLACEOPERATION|BUSINESS_GROUP|PRIMARYRM_ID|DATE_OF_INCORPORATION|DATE_OF_COMMENCEMENT|PRIMARY_SERVICE_CENTER|RELATIONSHIP_CREATEDBY|SECTOR|SUBSECTOR|TAXID|ENTITYCLASS|AVERAGE_ANNUALINCOME|SOURCE_OF_FUNDS|GROUP_ID|GROUP_ID_CODE|PARENT_CIF|CUSTOMER_RATING|HEALTH_CODE|RECORD_STATUS|EFFECTIVE_DATE|LINE_OF_ACTIVITY_DESC|CUST_MGR_OPIN|CUST_TYPE_DESC|CUST_STAT_CHG_DATE|TDS_TBL_DESC|CUST_SWIFT_CODE|IS_SWIFT_CODE_OF_BANK|CUSTDEPOSITSINOTHERBANKS|TOTALFUNDBASE|TOTALNONFUNDBASE|ADVANCEASONDATE|CUST_CONST|DOCUMENT_RECEIVED_FLAG|CRNCY_CODE_CORPORATE|TRADE_SERVICES_AVAILED|PRIMARYSOLID|CHRG_DR_FORACID|CHRG_DR_SOL_ID|CUST_CHRG_HISTORY_FLG|TOT_TOD_ALWD_TIMES|SMALL_STR1|SMALL_STR2|SMALL_STR3|SMALL_STR4|SMALL_STR5|SMALL_STR6|SMALL_STR7|SMALL_STR8|SMALL_STR9|SMALL_STR10|MED_STR1|MED_STR2|MED_STR3|MED_STR4|MED_STR5|MED_STR6|MED_STR7|MED_STR8|MED_STR9|MED_STR10|LARGE_STR1|LARGE_STR2|LARGE_STR3|LARGE_STR4|LARGE_STR5|DATE1|DATE2|DATE3|DATE4|DATE5|DATE6|DATE7|DATE8|DATE9|DATE10|NUMBER1|NUMBER2|NUMBER3|NUMBER4|NUMBER5|NUMBER6|NUMBER7|NUMBER8|NUMBER9|NUMBER10|DECIMAL1|DECIMAL2|DECIMAL3|DECIMAL4|DECIMAL5|DECIMAL6|DECIMAL7|DECIMAL9|DECIMAL10|DECIMAL8|CORE_CUST_ID|CIFID|CREATEDBYSYSTEMID|CORPORATENAME_NATIVE1|SHORT_NAME_NATIVE1|OWNERAGENT|PRIMARYRMLOGIN_ID|SECONDARYRMLOGIN_ID|TERTIARYRMLOGIN_ID|ACCESSOWNERGROUP|ACCESSOWNERSEGMENT|ACCESSOWNERBC|ACCESSOWNERAGENT|ACCESSASSIGNEEAGENT|PRIMARYPARENTCOMPANY|COUNTRYOFPRINCIPALOPERATION|PARENTCIF_ID|CHARGELEVELCODE|COUNTRYOFORIGIN|COUNTRYOFINCORPORATION|INTUSERFIELD1|INTUSERFIELD2|INTUSERFIELD3|INTUSERFIELD4|INTUSERFIELD5|STRUSERFIELD1|STRUSERFIELD2|STRUSERFIELD3|STRUSERFIELD4|STRUSERFIELD5|STRUSERFIELD6|STRUSERFIELD7|STRUSERFIELD8|STRUSERFIELD9|STRUSERFIELD10|STRUSERFIELD11|STRUSERFIELD12|STRUSERFIELD13|STRUSERFIELD14|STRUSERFIELD15|STRUSERFIELD16|STRUSERFIELD17|STRUSERFIELD18|STRUSERFIELD19|STRUSERFIELD20|STRUSERFIELD21|STRUSERFIELD22|STRUSERFIELD23|STRUSERFIELD24|STRUSERFIELD25|STRUSERFIELD26|STRUSERFIELD27|STRUSERFIELD28|STRUSERFIELD29|STRUSERFIELD30|DATEUSERFIELD1|DATEUSERFIELD2|DATEUSERFIELD3|DATEUSERFIELD4|DATEUSERFIELD5|NATIVELANGCODE|CUST_HLTH|LASTSUBMITTEDDATE|RISK_PROFILE_SCORE|RISK_PROFILE_EXPIRY_DATE|OUTSTANDING_MORTAGE|CORPORATE_NAME|SHORT_NAME|SHORT_NAME_NATIVE|REGISTRATION_NUMBER|CHANNELSACCESSED|ZIP|BACKENDID|DELINQUENCY_FLAG|SUSPEND_FLAG|SUSPEND_NOTES|SUSPEND_REASON|BLACKLIST_FLAG|BLACKLIST_NOTES|BLACKLIST_REASON|NEGATIVE_FLAG|NEGATIVE_NOTES|NEGATIVE_REASON|DSAID|CUSTASSET_CLASSIFICATION|CLASSIFIED_ON|CUST_CREATION_MODE|INCREMENTALDATEUPDATE|LANG_CODE|TDS_CUST_ID|OTHERLIMITS|CORE_INTROD_CUST_ID|INTROD_NAME|INTROD_STAT_CODE|ENTITY_STAGE|ENTITY_STEP_STATUS|EMAIL2|CUST_GRP|CUST_CONST_CODE|CUSTASSET_CLSFTION_CODE|LEGALENTITY_TYPE_CODE|REGION_CODE|PRIORITY_CODE|BUSINESS_TYPE_CODE|RELATIONSHIP_TYPE_CODE|CRNCY_CODE|STR1|STR2|STR3|STR4|STR5|STR6|STR7|STR8|STR9|STR10|STR11|STR12|STR13|STR14|STR15|AMOUNT1|AMOUNT2|AMOUNT3|AMOUNT4|AMOUNT5|INT1|INT2|INT3|INT4|INT5|FLAG1|FLAG2|FLAG3|FLAG4|FLAG5|MLUSERFIELD1|MLUSERFIELD2|MLUSERFIELD3|MLUSERFIELD4|MLUSERFIELD5|MLUSERFIELD6|MLUSERFIELD7|MLUSERFIELD8|MLUSERFIELD9|MLUSERFIELD10|UNIQUEGROUPFLAG|BANK_ID|ZAKAT_DEDUCTION|ASSET_CLASSIFICATION|CUSTOMER_LEVEL_PROVISIONING|ISLAMIC_BANKING_CUSTOMER|PREFERREDCALENDAR|IDTYPEC1|IDTYPEC2|IDTYPEC3|IDTYPEC4|IDTYPEC5|IDTYPEC6|IDTYPEC7|IDTYPEC8|IDTYPEC9|IDTYPEC10|CORPORATE_NAME_ALT1|SHORT_NAME_ALT1|KEYCONTACT_PERSONNAME_ALT1|PARENT_CIF_ALT1|BOCREATEDBYLOGINID|SUBMITFORKYC|KYC_REVIEWDATE|KYC_DATE|RISKRATING|FOREIGNACCTAXREPORTINGREQ|FOREIGNTAXREPORTINGCOUNTRY|FOREIGNTAXREPORTINGSTATUS|LASTFOREIGNTAXREVIEWDATE|NEXTFOREIGNTAXREVIEWDATE|FATCAREMARKS|MLUSERFIELD11|MLUSERFIELD12|MLUSERFIELD13|MLUSERFIELD14|MLUSERFIELD15|MLUSERFIELD16|MLUSERFIELD17|MLUSERFIELD18|MLUSERFIELD19|INT6|INT7|DATE6_1|DATE7_1|DATE8_1|DATE9_1|DATE10_1
C000100540|CUSTOMER|S32!W# 4#R8W#R7|27-Jan-2008|NORMAL|CORPORATE|LOW|LOW||STAMP OF SIJUWA HARDWARE|||977|Remarks: /Telephone2:9842020433|NEPAL|DEF_BUS_GROUP||01-01-1900||2008/01/27 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:300474017|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|002|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||S32!W# 4#R8W#R7|S32!W# 4#R8W#R7||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||2013/11/14 00:00:00.000000000||S32!W# 4#R8W#R7|S32!W# 4#R|S32!W# 4#R8W#R7|300474017|||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||||||||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00100540||||||||||||||||||||||||||||||||||||||||
C000100636|CUSTOMER|PR#2W#0 9&00753#T7 #9#87M|10-Mar-2008|NORMAL|CORPORATE|LOW|LOW||SURESH BAHADUR POUDEL|023-480095,9842|631787|977|Remarks: /Telephone2:9842633476|NEPAL|DEF_BUS_GROUP||01-01-1900||2008/03/10 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:0|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|002|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||PR#2W#0 9&00753#T7 #9#87MY|PR#2W#0 9&00753#T7 #9#87MY||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||2008/03/10 00:00:00.000000000||PR#2W#0 9&00753#T7 #9#87MY|PR#2W#0 9&|PR#2W#0 9&00753#T7 #9#87MY|228/4209|||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||||||||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00100636||||||||||||||||||||||||||||||||||||||||
C000100661|CUSTOMER|#N#NT# 14#T3 ST&R7S|28-Mar-2008|NORMAL|CORPORATE|LOW|LOW||STAMP|023-580721||977|Remarks: /Telephone2:9862674302|NEPAL|DEF_BUS_GROUP||01-01-1900||2008/03/28 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:300414347|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|002|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||#N#NT# 14#T3 ST&R7S|#N#NT# 14#T3 ST&R7S||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||2014/10/15 00:00:00.000000000||#N#NT# 14#T3 ST&R7S|#N#NT# 14#|#N#NT# 14#T3 ST&R7S|300414347|||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||||||||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00100661||||||||||||||||||||||||||||||||||||||||
C000100668|CUSTOMER|N7W 7V7R7ST P!ST#1 P#S#0|22-Dec-2011|NORMAL|CORPORATE|LOW|LOW|||023- 580385||977|Remarks: /Telephone2:9852670278|NEPAL|DEF_BUS_GROUP||01-01-1900||2011/12/22 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:300714812|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|002|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||N7W 7V7R7ST P!ST#1 P#S#0|N7W 7V7R7ST P!ST#1 P#S#0||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||||N7W 7V7R7ST P!ST#1 P#S#0|N7W 7V7R7S|N7W 7V7R7ST P!ST#1 P#S#0|242/2810|||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||||||||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00100668||||||||||||||||||||||||||||||||||||||||
C000100692|CUSTOMER|&M S#3 S!PP037RS & TR#87R|22-Apr-2008|NORMAL|CORPORATE|LOW|LOW|||9842622963||977|Remarks: /Telephone2:9852675919|NEPAL|DEF_BUS_GROUP||01-01-1900||2008/04/22 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:302061855|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|002|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||&M S#3 S!PP037RS & TR#87RS|&M S#3 S!PP037RS & TR#87RS||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||2016/07/13 00:00:00.000000000||&M S#3 S!PP037RS & TR#87RS|&M S#3 S!P|&M S#3 S!PP037RS & TR#87RS|302061855|||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||CREDIT||||||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00100692||||||||||||||||||||||||||||||||||||||||
C000100696|CUSTOMER|27N3S4 7079TR39#0S|25-Apr-2008|NORMAL|CORPORATE|LOW|LOW||PUNYA PRASAD NEPAL|023-584869||977|Remarks: /Telephone2:9841773508|NEPAL|DEF_BUS_GROUP||01-01-1900||2008/04/25 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:0|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|002|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||27N3S4 7079TR39#0S|27N3S4 7079TR39#0S||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||||27N3S4 7079TR39#0S|27N3S4 707|27N3S4 7079TR39#0S|24/1978/2067/068|||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||||||302576829||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00100696||||||||||||||||||||||||||||||||||||||||
C000100702|CUSTOMER|P#T43V#R# 4#R8W#R7|28-Apr-2008|NORMAL|CORPORATE|LOW|LOW||GANGA LAL BANARWAL|023-582557||977|Remarks: /Telephone2:9842620229|NEPAL|DEF_BUS_GROUP||01-01-1900||2008/04/28 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:300714764|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|002|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||P#T43V#R# 4#R8W#R7|P#T43V#R# 4#R8W#R7||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||2016/07/13 00:00:00.000000000||P#T43V#R# 4#R8W#R7|P#T43V#R#|P#T43V#R# 4#R8W#R7|300714764|||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||||||||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00100702||||||||||||||||||||||||||||||||||||||||
C000100764|CUSTOMER|N7P#0 Y#T#Y#T M#28!R S#N54, V743907|22-May-2011|NORMAL|CORPORATE|LOW|LOW||REWAT BDR POUDEL|9852670308||977|Remarks: /Telephone2:9852670202|NEPAL|DEF_BUS_GROUP||01-01-1900||2011/05/22 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:0|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|002|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||N7P#0 Y#T#Y#T M#28!R S#N54|N7P#0 Y#T#Y#T M#28!R S#N54||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||2008/05/23 00:00:00.000000000||N7P#0 Y#T#Y#T M#28!R S#N54|N7P#0 Y#T#|N7P#0 Y#T#Y#T M#28!R S#N54|231115657|||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||SELF||||||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00100764||||||||||||||||||||||||||||||||||||||||
C000100773|CUSTOMER|P. 1. TR#V70S & T&!RS|26-May-2008|NORMAL|CORPORATE|LOW|LOW|||021-540277||977||NEPAL|DEF_BUS_GROUP||01-01-1900||2008/05/26 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:302301502|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|002|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||P. 1. TR#V70S & T&!RS|P. 1. TR#V70S & T&!RS||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||2008/05/25 00:00:00.000000000||P. 1. TR#V70S & T&!RS|P. 1. TR#V|P. 1. TR#V70S & T&!RS|302301502|||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||||||||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00100773||||||||||||||||||||||||||||||||||||||||
C000100779|CUSTOMER|S#NT!ST3 14#8#NY# 14#R38|26-May-2008|NORMAL|CORPORATE|LOW|LOW||CHANDRAKALA SHRESTHA|||977|Remarks: /Telephone2:9842648351|NEPAL|DEF_BUS_GROUP||01-01-1900||2008/05/26 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:301563062|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|002|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||S#NT!ST3 14#8#NY# & 9Y07 P!R94S S#0|S#NT!ST3 14#8#NY# & 9Y07 P!R94S S#0||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||2008/05/26 00:00:00.000000000||S#NT!ST3 14#8#NY# & 9Y07 P!R94S S#0|S#NT!ST3 1|S#NT!ST3 14#8#NY# & 9Y07 P!R94S S#0|301563062|||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||||||||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00100779||||||||||||||||||||||||||||||||||||||||
C000100788|CUSTOMER|#8839T3&N R79&V7RY 97NTR7|02-Jun-2008|NORMAL|CORPORATE|LOW|LOW||Durga Devi   Nepali|023-580436||977||NEPAL|DEF_BUS_GROUP||01-01-1900||2008/06/02 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:0|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|002|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||#8839T3&N R79&V7RY 97NTR7|#8839T3&N R79&V7RY 97NTR7||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||2016/12/22 00:00:00.000000000||#8839T3&N R79&V7RY 97NTR7|#8839T3&N|#8839T3&N R79&V7RY 97NTR7|1054,|||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||SELF||||||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00100788||||||||||||||||||||||||||||||||||||||||
C000100806|CUSTOMER|M7943 1&S43 S#NY!1T# TR!91 @. S.|11-Jun-2008|NORMAL|CORPORATE|LOW|LOW||Me.Ko. S. T. B. S|023-581670||977||NEPAL|DEF_BUS_GROUP||01-01-1900||2008/06/11 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:0|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|002|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||M7943 1&S43 S#NY!1T# TR!91 @. S.|M7943 1&S43 S#NY!1T# TR!91 @. S.||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||2016/12/22 00:00:00.000000000||M7943 1&S43 S#NY!1T# TR!91 @. S.|M7943 1&S4|M7943 1&S43 S#NY!1T# TR!91 @. S.|231143121|||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||SUMITA||||||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00100806||||||||||||||||||||||||||||||||||||||||
C000100808|CUSTOMER|N.0.5.3NS!R#N97 9&MP 0T8.|12-Jun-2008|NORMAL|CORPORATE|LOW|LOW||NAUMI NATH ADHIKARI(B)|023-543825||977|Remarks: /Telephone2:023-585404 D|NEPAL|DEF_BUS_GROUP||01-01-1900||2008/06/12 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:302248245|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|002|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||N.0.5.3NS!R#N97 9&MP#NY 0T8.|N.0.5.3NS!R#N97 9&MP#NY 0T8.||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||2013/06/26 00:00:00.000000000||N.0.5.3NS!R#N97 9&MP#NY 0T8.|N.0.5.3NS!|N.0.5.3NS!R#N97 9&MP#NY 0T8.|302248245|||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||SABIN||||||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00100808||||||||||||||||||||||||||||||||||||||||
C000100844|CUSTOMER|M&R#N5 M&870 R7S387NT3#0 4. S. S.|29-Jun-2008|NORMAL|CORPORATE|MEDIUM|MEDIUM||STAMP|021-540137/730||977|Remarks: /Telephone2:9851085572|NEPAL|DEF_BUS_GROUP||01-01-1900||2008/06/29 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:301056896|DEF_CLASS|000|BUSINESS||||MR Medium||||||||||N|||||||NPR|Y|002|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||M&R#N5 M&870 R7S387NT3#0 4. S. S.|M&R#N5 M&870 R7S387NT3#0 4. S. S.||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||2008/06/29 00:00:00.000000000||M&R#N5 M&870 R7S387NT3#0 4. S. S.|M&R#N5 M&8|M&R#N5 M&870 R7S387NT3#0 4. S. S.|301056896|||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||SUMITA||||||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00100844||||||||||||||||||||||||||||||||||||||||
C000100877|CUSTOMER|1#N94#N S!PP037RS & TR#87|15-Jul-2008|NORMAL|CORPORATE|LOW|LOW||KANCHAN SUPPLIERS & TRADE|||977|Remarks: /Telephone2:9852670884|NEPAL|DEF_BUS_GROUP||01-01-1900||2008/07/15 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:302226748|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|002|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||1#N94#N S!PP037RS & TR#87RS|1#N94#N S!PP037RS & TR#87RS||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||2013/11/14 00:00:00.000000000||1#N94#N S!PP037RS & TR#87RS|1#N94#N S!|1#N94#N S!PP037RS & TR#87RS|302226748|||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||SABIN||||||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00100877||||||||||||||||||||||||||||||||||||||||
C000100931|CUSTOMER|SS9T 7M7R57N9Y 6!N8|01-Aug-2008|NORMAL|CORPORATE|LOW|LOW||NIRMAL POUDEL|023-580238||977||NEPAL|DEF_BUS_GROUP||01-01-1900||2008/08/01 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:0|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|002|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||SS9T 7M7R57N9Y 6!N8|SS9T 7M7R57N9Y 6!N8||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||2008/08/01 00:00:00.000000000||SS9T 7M7R57N9Y 6!N8|SS9T 7M7R5|SS9T 7M7R57N9Y 6!N8|819|||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||SUMITA||||||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00100931||||||||||||||||||||||||||||||||||||||||
C000100971|CUSTOMER|N#M#ST7 S!P7R M#R17T|17-Aug-2008|NORMAL|CORPORATE|LOW|LOW||STAMP|023-582415||977|Remarks: /Telephone2:9842685615|NEPAL|DEF_BUS_GROUP||01-01-1900||2008/08/17 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:302225176|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|002|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||N#M#ST7 S!P7R M#R17T|N#M#ST7 S!P7R M#R17T||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||2013/06/26 00:00:00.000000000||N#M#ST7 S!P7R M#R17T|N#M#ST7 S!|N#M#ST7 S!P7R M#R17T|302225176|||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||CREDIT||||||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00100971||||||||||||||||||||||||||||||||||||||||
