CORP_KEY|ENTITY_TYPE|CORPORATENAME_NATIVE|RELATIONSHIP_STARTDATE|STATUS|LEGALENTITY_TYPE|SEGMENT|SUBSEGMENT|WEBSITE_ADDRESS|KEYCONTACT_PERSONNAME|PHONECITYCODE|PHONELOCALCODE|PHONECOUNTRYCODE|NOTES|PRINCIPLE_PLACEOPERATION|BUSINESS_GROUP|PRIMARYRM_ID|DATE_OF_INCORPORATION|DATE_OF_COMMENCEMENT|PRIMARY_SERVICE_CENTER|RELATIONSHIP_CREATEDBY|SECTOR|SUBSECTOR|TAXID|ENTITYCLASS|AVERAGE_ANNUALINCOME|SOURCE_OF_FUNDS|GROUP_ID|GROUP_ID_CODE|PARENT_CIF|CUSTOMER_RATING|HEALTH_CODE|RECORD_STATUS|EFFECTIVE_DATE|LINE_OF_ACTIVITY_DESC|CUST_MGR_OPIN|CUST_TYPE_DESC|CUST_STAT_CHG_DATE|TDS_TBL_DESC|CUST_SWIFT_CODE|IS_SWIFT_CODE_OF_BANK|CUSTDEPOSITSINOTHERBANKS|TOTALFUNDBASE|TOTALNONFUNDBASE|ADVANCEASONDATE|CUST_CONST|DOCUMENT_RECEIVED_FLAG|CRNCY_CODE_CORPORATE|TRADE_SERVICES_AVAILED|PRIMARYSOLID|CHRG_DR_FORACID|CHRG_DR_SOL_ID|CUST_CHRG_HISTORY_FLG|TOT_TOD_ALWD_TIMES|SMALL_STR1|SMALL_STR2|SMALL_STR3|SMALL_STR4|SMALL_STR5|SMALL_STR6|SMALL_STR7|SMALL_STR8|SMALL_STR9|SMALL_STR10|MED_STR1|MED_STR2|MED_STR3|MED_STR4|MED_STR5|MED_STR6|MED_STR7|MED_STR8|MED_STR9|MED_STR10|LARGE_STR1|LARGE_STR2|LARGE_STR3|LARGE_STR4|LARGE_STR5|DATE1|DATE2|DATE3|DATE4|DATE5|DATE6|DATE7|DATE8|DATE9|DATE10|NUMBER1|NUMBER2|NUMBER3|NUMBER4|NUMBER5|NUMBER6|NUMBER7|NUMBER8|NUMBER9|NUMBER10|DECIMAL1|DECIMAL2|DECIMAL3|DECIMAL4|DECIMAL5|DECIMAL6|DECIMAL7|DECIMAL9|DECIMAL10|DECIMAL8|CORE_CUST_ID|CIFID|CREATEDBYSYSTEMID|CORPORATENAME_NATIVE1|SHORT_NAME_NATIVE1|OWNERAGENT|PRIMARYRMLOGIN_ID|SECONDARYRMLOGIN_ID|TERTIARYRMLOGIN_ID|ACCESSOWNERGROUP|ACCESSOWNERSEGMENT|ACCESSOWNERBC|ACCESSOWNERAGENT|ACCESSASSIGNEEAGENT|PRIMARYPARENTCOMPANY|COUNTRYOFPRINCIPALOPERATION|PARENTCIF_ID|CHARGELEVELCODE|COUNTRYOFORIGIN|COUNTRYOFINCORPORATION|INTUSERFIELD1|INTUSERFIELD2|INTUSERFIELD3|INTUSERFIELD4|INTUSERFIELD5|STRUSERFIELD1|STRUSERFIELD2|STRUSERFIELD3|STRUSERFIELD4|STRUSERFIELD5|STRUSERFIELD6|STRUSERFIELD7|STRUSERFIELD8|STRUSERFIELD9|STRUSERFIELD10|STRUSERFIELD11|STRUSERFIELD12|STRUSERFIELD13|STRUSERFIELD14|STRUSERFIELD15|STRUSERFIELD16|STRUSERFIELD17|STRUSERFIELD18|STRUSERFIELD19|STRUSERFIELD20|STRUSERFIELD21|STRUSERFIELD22|STRUSERFIELD23|STRUSERFIELD24|STRUSERFIELD25|STRUSERFIELD26|STRUSERFIELD27|STRUSERFIELD28|STRUSERFIELD29|STRUSERFIELD30|DATEUSERFIELD1|DATEUSERFIELD2|DATEUSERFIELD3|DATEUSERFIELD4|DATEUSERFIELD5|NATIVELANGCODE|CUST_HLTH|LASTSUBMITTEDDATE|RISK_PROFILE_SCORE|RISK_PROFILE_EXPIRY_DATE|OUTSTANDING_MORTAGE|CORPORATE_NAME|SHORT_NAME|SHORT_NAME_NATIVE|REGISTRATION_NUMBER|CHANNELSACCESSED|ZIP|BACKENDID|DELINQUENCY_FLAG|SUSPEND_FLAG|SUSPEND_NOTES|SUSPEND_REASON|BLACKLIST_FLAG|BLACKLIST_NOTES|BLACKLIST_REASON|NEGATIVE_FLAG|NEGATIVE_NOTES|NEGATIVE_REASON|DSAID|CUSTASSET_CLASSIFICATION|CLASSIFIED_ON|CUST_CREATION_MODE|INCREMENTALDATEUPDATE|LANG_CODE|TDS_CUST_ID|OTHERLIMITS|CORE_INTROD_CUST_ID|INTROD_NAME|INTROD_STAT_CODE|ENTITY_STAGE|ENTITY_STEP_STATUS|EMAIL2|CUST_GRP|CUST_CONST_CODE|CUSTASSET_CLSFTION_CODE|LEGALENTITY_TYPE_CODE|REGION_CODE|PRIORITY_CODE|BUSINESS_TYPE_CODE|RELATIONSHIP_TYPE_CODE|CRNCY_CODE|STR1|STR2|STR3|STR4|STR5|STR6|STR7|STR8|STR9|STR10|STR11|STR12|STR13|STR14|STR15|AMOUNT1|AMOUNT2|AMOUNT3|AMOUNT4|AMOUNT5|INT1|INT2|INT3|INT4|INT5|FLAG1|FLAG2|FLAG3|FLAG4|FLAG5|MLUSERFIELD1|MLUSERFIELD2|MLUSERFIELD3|MLUSERFIELD4|MLUSERFIELD5|MLUSERFIELD6|MLUSERFIELD7|MLUSERFIELD8|MLUSERFIELD9|MLUSERFIELD10|UNIQUEGROUPFLAG|BANK_ID|ZAKAT_DEDUCTION|ASSET_CLASSIFICATION|CUSTOMER_LEVEL_PROVISIONING|ISLAMIC_BANKING_CUSTOMER|PREFERREDCALENDAR|IDTYPEC1|IDTYPEC2|IDTYPEC3|IDTYPEC4|IDTYPEC5|IDTYPEC6|IDTYPEC7|IDTYPEC8|IDTYPEC9|IDTYPEC10|CORPORATE_NAME_ALT1|SHORT_NAME_ALT1|KEYCONTACT_PERSONNAME_ALT1|PARENT_CIF_ALT1|BOCREATEDBYLOGINID|SUBMITFORKYC|KYC_REVIEWDATE|KYC_DATE|RISKRATING|FOREIGNACCTAXREPORTINGREQ|FOREIGNTAXREPORTINGCOUNTRY|FOREIGNTAXREPORTINGSTATUS|LASTFOREIGNTAXREVIEWDATE|NEXTFOREIGNTAXREVIEWDATE|FATCAREMARKS|MLUSERFIELD11|MLUSERFIELD12|MLUSERFIELD13|MLUSERFIELD14|MLUSERFIELD15|MLUSERFIELD16|MLUSERFIELD17|MLUSERFIELD18|MLUSERFIELD19|INT6|INT7|DATE6_1|DATE7_1|DATE8_1|DATE9_1|DATE10_1
C000000150|CUSTOMER|RUBIN HOUSING & INVESTMEN|03-Dec-2009|NORMAL|CORPORATE|LOW|LOW||PRAMOD CHAUDHARI|4474206||977|Remarks: /Telephone2:9851040262|NEPAL|DEF_BUS_GROUP||01-01-1900||2009/12/03 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:301788548|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|001|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||RUBIN HOUSING & INVESTMENT PVT. LTD|RUBIN HOUSING & INVESTMENT PVT. LTD||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||2017/01/03 00:00:00.000000000||RUBIN HOUSING & INVESTMENT PVT. LTD|RUBIN HOUS|RUBIN HOUSING & INVESTMENT PVT. LTD|32192/061/62|||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||ARUN||||||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00000150||||||||||||||||||||||||||||||||||||||||
C000000170|CUSTOMER|CHHIMEK DEV. BANK LTD.|13-Jan-2005|NORMAL|CORPORATE|LOW|LOW||NIKESH ADHIKARI|||977||NEPAL|DEF_BUS_GROUP||01-01-1900||2005/01/13 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:300283349|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|001|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||CHHIMEK LAGHUBITTA BIKAS BANK LIMIT|CHHIMEK LAGHUBITTA BIKAS BANK LIMIT||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||2017/02/22 00:00:00.000000000||CHHIMEK LAGHUBITTA BIKAS BANK LIMIT|CHHIMEK LA|CHHIMEK LAGHUBITTA BIKAS BANK LIMIT|800/058/59|||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||ZANAK||||||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00000170||||||||||||||||||||||||||||||||||||||||
C000000171|CUSTOMER|MANASALU TRADING|03-Dec-2009|NORMAL|CORPORATE|LOW|LOW||SARANGKOT PARAGLIDING PVT|||977|Remarks: /Telephone2:9851068144|NEPAL|DEF_BUS_GROUP||01-01-1900||2009/12/03 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:500018787|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|001|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||MANASALU TRADING|MANASALU TRADING||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||2016/12/27 00:00:00.000000000||MANASALU TRADING|MANASALU T|MANASALU TRADING|67202/061/062|||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||ZANAK||||||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00000171||||||||||||||||||||||||||||||||||||||||
C000000197|CUSTOMER|EVEREST INS. CO. LTD.|27-Jan-2005|NORMAL|CORPORATE|LOW|LOW||NISCHAL DAS KHWAUNJU(B)|4444717||977|Remarks: /Telephone2:9841449158|NEPAL|DEF_BUS_GROUP||01-01-1900||2005/01/27 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:500092677|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|001|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||EVEREST INS. CO. LTD.|EVEREST INS. CO. LTD.||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||2016/12/26 00:00:00.000000000||EVEREST INS. CO. LTD.|EVEREST IN|EVEREST INS. CO. LTD.|500092677|||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||ANAL||||info@eic.com.np||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00000197||||||||||||||||||||||||||||||||||||||||
C000000199|CUSTOMER|SALT TRADING COR. LTD.|28-Jan-2005|NORMAL|CORPORATE|HIGH|HIGH||OAMSIDDHI GURAJU|4271593||977|Remarks: /Telephone2:9852021981|NEPAL|DEF_BUS_GROUP||01-01-1900||2005/01/28 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:300045710|DEF_CLASS|000|BUSINESS||||HR High||||||||||N|||||||NPR|Y|001|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||SALT TRADING COR. LTD.|SALT TRADING COR. LTD.||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||2017/01/02 00:00:00.000000000||SALT TRADING COR. LTD.|SALT TRADI|SALT TRADING COR. LTD.|72/1992/2020|||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||0010009003011||||oam@stcnepal.com||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00000199||||||||||||||||||||||||||||||||||||||||
C000000219|CUSTOMER|GANESH EMPORIUM|09-Feb-2005|NORMAL|CORPORATE|MEDIUM|MEDIUM||STAMP|4228741, 424122|2|977|Remarks: /Telephone2:9841563056|NEPAL|DEF_BUS_GROUP||01-01-1900||2005/02/09 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:600572402|DEF_CLASS|000|BUSINESS||||MR Medium||||||||||N|||||||NPR|Y|001|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||GANESH EMPORIUM|GANESH EMPORIUM||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||2017/02/22 00:00:00.000000000||GANESH EMPORIUM|GANESH EMP|GANESH EMPORIUM|42903|||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||PRABIN||||||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00000219||||||||||||||||||||||||||||||||||||||||
C000000223|CUSTOMER|CWISH|04-Dec-2009|NORMAL|CORPORATE|LOW|LOW||BINDU POKHAREL GAUTAM(G.S|4784545, 478138|6|977||NEPAL|DEF_BUS_GROUP||01-01-1900||2009/12/04 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:300731790|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|001|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||CWISH|CWISH||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||2016/12/22 00:00:00.000000000||CWISH|CWISH|CWISH|624/051/052|||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||SANTOSH||||info@cwish.org.np||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00000223||||||||||||||||||||||||||||||||||||||||
C000000240|CUSTOMER|AMUSHA PRAGATI NIRMAN SEW|07-Feb-2005|NORMAL|CORPORATE|LOW|LOW||LUNA ENTERPRISES STAMP|||977|Remarks: /Telephone2:9851045541|NEPAL|DEF_BUS_GROUP||01-01-1900||2005/02/07 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:500103007|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|001|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||AMUSHA PRAGATI NIRMAN SEWA|AMUSHA PRAGATI NIRMAN SEWA||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||2016/12/21 00:00:00.000000000||AMUSHA PRAGATI NIRMAN SEWA|AMUSHA PRA|AMUSHA PRAGATI NIRMAN SEWA|4432/286|||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||BISHAL||||||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00000240||||||||||||||||||||||||||||||||||||||||
C000000241|CUSTOMER|SUDHIR TRADE CENTRE|05-Jul-2005|NORMAL|CORPORATE|LOW|LOW||STAMP|488732,486445||977|Remarks: /Telephone2:9804069993|NEPAL|DEF_BUS_GROUP||01-01-1900||2005/07/05 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:0|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|001|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||SUDHIR TRADE CENTRE|SUDHIR TRADE CENTRE||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||2017/01/01 00:00:00.000000000||SUDHIR TRADE CENTRE|SUDHIR TRA|SUDHIR TRADE CENTRE||||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||SELF||||490537(phone||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00000241||||||||||||||||||||||||||||||||||||||||
C000000246|CUSTOMER|SEED NEPAL|04-Dec-2009|NORMAL|CORPORATE|LOW|LOW|||411508,431602,6|631117|977||NEPAL|DEF_BUS_GROUP||01-01-1900||2009/12/04 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:0|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|001|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||SEED NEPAL|SEED NEPAL||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||2013/06/30 00:00:00.000000000||SEED NEPAL|SEED NEPAL|SEED NEPAL||||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||SANTOSH||||||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00000246||||||||||||||||||||||||||||||||||||||||
C000000254|CUSTOMER|NATIONAL L. INS. CO. LTD.|21-Feb-2005|NORMAL|CORPORATE|LOW|LOW||COMPANY STAMP|4418113||977|Remarks: /Telephone2:|NEPAL|DEF_BUS_GROUP||01-01-1900||2005/02/21 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:500075236|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|001|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||NATIONAL LIFE INSURANCE CO. LTD|NATIONAL LIFE INSURANCE CO. LTD||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||2016/12/28 00:00:00.000000000||NATIONAL LIFE INSURANCE CO. LTD|NATIONAL L|NATIONAL LIFE INSURANCE CO. LTD|8/042|||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||ZANAK||||account@nationallife.com.np||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00000254||||||||||||||||||||||||||||||||||||||||
C000000262|CUSTOMER|BAL UDDHAR SEC. SCHOOL|07-Sep-2006|NORMAL|CORPORATE|LOW|LOW|||4483868||977||NEPAL|DEF_BUS_GROUP||01-01-1900||2006/09/07 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:0|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|001|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||BAL UDDHAR SEC. SCHOOL|BAL UDDHAR SEC. SCHOOL||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||2016/12/21 00:00:00.000000000||BAL UDDHAR SEC. SCHOOL|BAL UDDHAR|BAL UDDHAR SEC. SCHOOL|1449|||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||SANTOSH||||||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00000262||||||||||||||||||||||||||||||||||||||||
C000000284|CUSTOMER|NIRVANA TEA PRO. & PACK.|10-Mar-2005|NORMAL|CORPORATE|HIGH|HIGH||GURKHA DEVELOMENT BANK LT|4370182, 447830|1|977|Remarks: /Telephone2:9851020840|NEPAL|DEF_BUS_GROUP||01-01-1900||2005/03/10 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:301743107|DEF_CLASS|000|BUSINESS||||HR High||||||||||N|||||||NPR|Y|001|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||NIRVANA TEA PRO. & PACK. PVT LTD.|NIRVANA TEA PRO. & PACK. PVT LTD.||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||2012/12/28 00:00:00.000000000||NIRVANA TEA PRO. & PACK. PVT LTD.|NIRVANA TE|NIRVANA TEA PRO. & PACK. PVT LTD.|30660/066-62|||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||SELF||||||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00000284||||||||||||||||||||||||||||||||||||||||
C000000292|CUSTOMER|WWOOF NEPAL|04-Dec-2009|NORMAL|CORPORATE|LOW|LOW|||4363418||977||NEPAL|DEF_BUS_GROUP||01-01-1900||2009/12/04 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:0|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|001|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||WWOOF NEPAL|WWOOF NEPAL||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||2013/01/30 00:00:00.000000000||WWOOF NEPAL|WWOOF NEPA|WWOOF NEPAL||||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||RUDRA||||fdregmi@wlink.com.np||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00000292||||||||||||||||||||||||||||||||||||||||
C000000296|CUSTOMER|PRUDENTIAL INS. CO. LTD.|17-Aug-2006|NORMAL|CORPORATE|LOW|LOW|||4212940/4212941|/4212942|977|Remarks: /Telephone2:|NEPAL|DEF_BUS_GROUP||01-01-1900||2006/08/17 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:300723748|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|001|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||PRUDENTIAL INS. CO. LTD.|PRUDENTIAL INS. CO. LTD.||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||2017/01/01 00:00:00.000000000||PRUDENTIAL INS. CO. LTD.|PRUDENTIAL|PRUDENTIAL INS. CO. LTD.||||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||0010009007511||||prudential@wlink.com.np||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00000296||||||||||||||||||||||||||||||||||||||||
C000000301|CUSTOMER|LAHURE SECURITY PVT. LTD.|29-Mar-2005|NORMAL|CORPORATE|LOW|LOW||BISHAL PARIYAR|4600673, 984120|9483|977|Remarks: /Telephone2:9851095363|NEPAL|DEF_BUS_GROUP||01-01-1900||2005/03/29 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:500201776|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|001|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||LAHURE SECURITY PVT. LTD.|LAHURE SECURITY PVT. LTD.||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||2016/12/29 00:00:00.000000000||LAHURE SECURITY PVT. LTD.|LAHURE SEC|LAHURE SECURITY PVT. LTD.|15358|||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||SATYA||||lahure2001@enet.com.np||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00000301||||||||||||||||||||||||||||||||||||||||
C000000306|CUSTOMER|PENGUIN STORE|01-Apr-2005|NORMAL|CORPORATE|LOW|LOW||KESHAR B. BHANDARI|4370314||977|Remarks: /Telephone2:9802001014|NEPAL|DEF_BUS_GROUP||01-01-1900||2005/04/01 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:301903095|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|001|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||PENGUIN STORE|PENGUIN STORE||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||2016/12/29 00:00:00.000000000||PENGUIN STORE|PENGUIN ST|PENGUIN STORE|75472/063/64|||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||SATYA||||||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00000306||||||||||||||||||||||||||||||||||||||||
